Name,iota,anchor-protocol,compound,bitcoin-sv,drep,moonbeam,usd-coin,chainlink,basic-attention-token,bittorrent,enjin-coin,bitlux-otc,sumcoin,binance-coin,shiba-inu,huobi-btc,bancor-network-token,kava,unus-sed-leo,the-graph,elrond,helium,compound-dai,fei-usd,compound-ether,gnosis,theta-fuel,lido-staked-ether,hedera-hashgraph,keep-network,monero,wojak-finance,golem,bitcoin-defi,gatetoken,ecash,thorecoin,ravencoin,voyager-token,celo,zilliqa,cryncoin,solana,holo,yaapoo,open-governance-token,the-transfer-token,convex-finance,bitgert,magic-internet-money,bitkub-coin,waves,uniswap,siacoin,pocket-network,youcash,bitdao,bitcoin-nft,frax,the-sandbox,osmosis,loopring,ontology,aave,zcash,amp,woo-network,ethereum-classic,internet-computer,dogecoin,klaytn,mina-protocol,kusama,neo,apenft,huobi-token,cosmos,nem,ftx-token,bora,decentraland,bittorrent-[old],swissborg,mixin,cronos,stellar,axie-infinity,algorand,renbtc,marinade-staked-sol,arweave,eos,pancakeswap,ecomi,curve-dao-token,defichain,egw-academy,hex,tether,wrapped-bitcoin,livepeer,near-protocol,decred,perspective-coin,bifrost,thorchain,polygon,ethereum,litecoin,qtum,bitcoin-cash,bitcoin,cardano,icon,pax-gold,stacks,kadena,dash,the-bee-token,wemix-token,toncoin,tezos,iotex,liquity-usd,nexo,tron,fantom,audius,uma,chiliz,filecoin,gala,bitcoin-gold,render-token,unfoldu-group-coin-(new),maker,nexus-mutual,juno,okb,avalanche,compound-usd-coin
iota,0.0,0.7667485084340598,154.62924890373372,64.53865775744264,0.09664097747026827,2.5394154999538863,0.3880165011601304,7.039894695786731,0.11626998923146527,0.38852860386512617,0.29825094672008395,8.466282892427804,31.507878758645763,109.32485054727252,0.38851215790167587,9339.96889079656,1.3097751991665745,0.9276933570051925,0.5557237399230186,0.03934243073113535,81.02898414973669,9.831740470965428,0.3883029943358282,0.3371003246481233,16.08152182870055,110.5198020282973,0.297106417307826,819.765024411956,0.3145601962538448,0.21481373677821197,63.13156145730943,0.33552957287178253,0.27931895524308314,127.94172142291123,1.3483975716315664,0.38845488564474234,6481.528250070963,0.3435342590868751,0.62675995832455,0.905544403640845,0.3405045124389681,958.3852974456895,69.8708323496151,0.3843411950522579,1648.3412252445855,0.2693720690756555,2.6229490487623983,12.363079338447601,0.38852851983355324,0.38354894063132133,0.9867129114364139,6.484410716899436,7.4236313262162765,0.38047824819631454,0.12652212316705916,0.3187166561089378,0.04479436432029561,183.49524309830213,0.38587194917243317,1.5861828349748277,2.050351068296137,0.38411087861089793,0.06182184586393708,94.73643341826907,47.526505776206875,0.3725968189886995,0.10785478636747242,19.515590538890873,47.15590386355336,0.2840825268655042,0.3010281288114118,20.875945258752278,102.3361418224843,20.95305292343024,0.3885278569976667,4.621015646723268,8.545556599250663,0.2797413600610654,10.896448196336312,0.005104856065039293,0.7892578778092849,0.3868295676587584,0.1427077245861716,68.8424803043737,0.2123317125122626,0.2780454058383698,46.60535252107819,0.005425871127084585,9355.923500878094,76.48237166836081,18.232041866717733,1.3264181294696493,6.649035408553012,0.3863524481346288,0.712012728023278,0.22538070178544825,0.42444964327892776,0.2667449302257413,0.3882221558721239,9347.072595478448,11.339808748422097,3.6036965432997485,44.733204576802045,0.3646029179709734,1.139684932524272,3.2665967089572545,0.19649186596684767,824.2054198139144,52.439146637327894,3.817594672132807,208.78947641375683,9329.94498015364,0.10734443016130378,0.22891460899138968,51.12725864502594,0.10591496215510252,5.2195263685651305,66.91842274253112,0.3885287570733241,4.212946157109727,0.7680838182765621,1.0280721630696599,0.3448683418274011,0.3775864135441243,0.2538717516376617,0.36465215948617874,0.5288540765370947,0.31213274085181286,6.082082048316574,0.2719004197559375,40.02158281759401,0.2170229115256701,23.495869548508917,1.2693976985972104,0.38705089372817253,782.2277908069834,29.031453728936533,8.676256396788236,5.874877770977077,32.929336014652996,0.3878855639660169
anchor-protocol,0.7667485084340598,0.0,153.86250039529966,63.77190924900857,0.6701075309637915,1.7726669915198265,1.1547650095941902,6.273146187352671,0.8830184976655251,1.155277112299186,0.4684975617139758,7.699534383993745,30.7411302502117,108.55810203883846,1.1552606663357357,9339.202142288126,0.5430266907325146,0.16094484857113242,0.21102476851104165,0.7274060777029245,80.26223564130264,9.06499196253137,1.155051502769888,1.1038488330821832,15.31477332026649,109.75305351986324,1.0638549257418857,818.9982759035219,1.0813087046879046,0.9815622452122718,62.364812948875375,1.1022780813058424,1.046067463677143,127.17497291447717,0.5816490631975064,1.155203394078802,6480.761501562529,1.1102827675209348,0.13998855010950903,0.13879589520678537,1.1072530208730278,957.6185489372555,69.10408384118104,1.1510897034863177,1647.5744767361516,0.49737643935840437,1.8562005403283381,11.596330830013542,1.155277028267613,1.150297449065381,0.21996440300235381,5.717662208465376,6.656882817782217,1.1472267566303742,0.6402263852670007,1.0854651645429976,0.7219541441137642,182.72849458986806,1.152620457606493,0.8194343265407679,1.283602559862077,0.38263762982316174,0.7049266625701227,93.96968490983501,46.75975726777281,1.1393453274227594,0.8746032948015321,18.748842030456814,46.38915535511931,1.050831035299564,0.465720379622648,20.10919675031822,101.56939331405025,20.18630441499618,1.1552763654317264,3.8542671382892078,7.778808090816602,1.0464898684951252,10.129699687902253,0.7718533644991007,0.022509369375222965,1.1535780760928183,0.9094562330202314,68.07573179593965,0.9790802209463224,1.0447939142724296,45.83860401264413,0.7613226373069738,9355.156752369661,75.71562315992675,17.465293358283674,0.5596696210355897,5.882286900118953,1.1531009565686885,0.05473578041078241,0.5413678066486116,0.3422988651551318,1.033493438659801,1.1549706643061837,9346.305846970014,10.573060239988038,2.8369480348656886,43.96645606836798,1.1313514264050333,0.3729364240902115,2.4998482005231946,0.5702566424672123,823.4386713054804,51.67239812889383,3.050846163698747,208.02272790532277,9329.178231645206,0.6594040782727559,0.53783389944267,50.36051013659188,0.6608335462789572,4.452777860131071,66.15167423409706,1.1552772655073837,3.4461976486756676,0.0013353098425181267,0.26132365463560053,1.1116168502614607,1.1443349219781842,0.5128767567963982,1.1314006679202384,0.237894431896965,0.45461576758224703,5.315333539882514,1.0386489281899973,39.25483430915995,0.9837714199597298,22.72912104007486,0.5026491901631505,1.1537994021622322,781.4610422985494,28.264705220502474,7.909507888354177,5.1081292625430175,32.16258750621894,1.1546340724000768
compound,154.62924890373372,153.86250039529966,0.0,90.09059114629108,154.53260792626347,152.08983340377983,155.01726540489386,147.58935420794697,154.74551889296518,155.01777750759885,154.33099795701364,146.1629660113059,123.12137014508795,45.30439835646116,155.01776106163538,9185.339641892826,153.31947370456714,153.7015555467285,154.0735251638107,154.58990647300257,73.60026475399701,144.7975084327683,155.01755189806954,154.96634922838183,138.54772707503315,44.10944687543641,154.92635532104154,665.1357755082223,154.94380909998756,154.8440626405119,91.49768744642428,154.96477847660552,154.9085678589768,26.687527480822528,153.28085133210215,155.01770378937846,6326.8990011672295,154.97278316282058,154.00248894540917,153.72370450009288,154.9697534161727,803.7560485419558,84.75841655411861,155.01359009878598,1493.7119763408518,154.35987683465805,152.0062998549713,142.2661695652861,155.01777742356725,155.01279784436502,153.6425359922973,148.14483818683428,147.20561757751744,155.00972715193004,154.50272678056666,154.94796555984266,154.58445453941343,28.86599419456837,155.01512085290614,153.0430660687589,152.57889783543757,154.2451380251228,154.56742705786976,59.892815485464645,107.10274312752684,155.0018457227224,154.73710369010118,135.11365836484282,107.47334504018035,154.91333143059921,154.3282207749223,133.75330364498143,52.29310708124939,133.67619598030348,155.01777676073138,150.00823325701046,146.08369230448307,154.90899026379478,143.73280070739742,154.63435375979876,153.83999102592443,155.01607847139246,154.77195662831988,85.78676859936,154.84158061624598,154.90729430957208,108.02389638265552,154.62382303260662,9201.294251974361,78.1468772353729,136.397207037016,153.30283077426407,147.9802134951807,155.01560135186836,153.91723617571043,154.40386820194826,154.2047992604548,154.89599383395944,155.01747105960584,9192.443346574713,143.2894401553116,151.02555236043398,109.89604432693166,154.99385182170468,153.48956397120944,151.36265219477647,154.43275703776686,669.5761709101807,102.19010226640582,150.81165423160093,54.16022751002314,9175.315731249906,154.52190447357242,154.40033429474232,103.50199025870778,154.5233339415786,149.40972253516858,87.71082616120259,155.01777766080704,150.41630274662398,153.86116508545715,153.60117674066404,154.97411724556113,155.00683531727785,154.37537715209604,154.9939010632199,154.10039482719662,154.31711616288192,148.54716685541715,154.90114932348965,114.6076660861397,154.8462718152594,131.13337935522478,153.35985120513652,155.01629979746187,627.5985419032497,125.59779517479717,145.9529925069455,148.75437113275663,121.69991288908072,155.01713446769972
bitcoin-sv,64.53865775744264,63.77190924900857,90.09059114629108,0.0,64.44201677997236,61.999242257488746,64.92667425860277,57.4987630616559,64.65492774667409,64.92718636130776,64.24040681072255,56.07237486501483,33.030778998796876,44.786192789829876,64.92716991534431,9275.430233039117,63.228882558276055,63.61096440043744,63.98293401751961,64.4993153267115,16.490326392294058,54.70691728647721,64.92696075177847,64.87575808209075,48.45713592874208,45.98114427085469,64.83576417475045,755.2263666545133,64.85321795369647,64.75347149422085,1.4070963001334575,64.87418733031441,64.81797671268572,63.403063665468586,63.19026018581107,64.92711264308738,6416.989592313521,64.8821920165295,63.91189779911808,63.63311335380178,64.87916226988159,893.8466396882469,5.332174592172492,64.9229989524949,1583.802567487143,64.26928568836698,61.915708708680235,52.17557841899503,64.92718627727618,64.92220669807395,63.551944846006215,58.054247040543196,57.115026431226354,64.91913600563895,64.41213563427557,64.85737441355157,64.49386339312234,118.95658534085949,64.92452970661506,62.95247492246781,62.48830668914649,64.15454687883174,64.47683591157869,30.19777566082647,17.01215198123576,64.91125457643133,64.6465125438101,45.02306721855176,17.382753893889284,64.82274028430814,64.23762962863123,43.662712498690354,37.79748406504168,43.58560483401239,64.9271856144403,59.91764211071936,55.99310115819197,64.8183991175037,53.64220956110632,64.54376261350767,63.749399879633344,64.92548732510139,64.6813654820288,4.303822546931148,64.7509894699549,64.816703163281,17.933305236364443,64.53323188631555,9291.384843120652,11.94371391091822,46.3066158907249,63.212239627972984,57.88962234888962,64.92501020557727,63.82664502941935,64.3132770556572,64.1142081141637,64.80540268766836,64.92687991331476,9282.533937721004,53.198849009020535,60.93496121414288,19.805453180640594,64.9032606754136,63.39897282491836,61.27206104848538,64.34216589147579,759.6667620564717,12.099511120114746,60.72106308530982,144.2508186563142,9265.406322396197,64.43131332728133,64.30974314845125,13.411399112416689,64.43274279528752,59.3191313888775,2.3797649850887237,64.92718651451595,60.3257116003329,63.77057393916607,63.51058559437297,64.88352609927003,64.91624417098676,64.28478600580497,64.9033099169288,64.00980368090553,64.22652501659083,58.45657570912606,64.81055817719857,24.517074939848623,64.7556806689683,41.042788208933715,63.26926005884542,64.92570865117081,717.6891330495408,35.507204028506095,55.862401360654395,58.663779986465556,31.609321742789636,64.92654332140866
drep,0.09664097747026827,0.6701075309637915,154.53260792626344,64.44201677997236,0.0,2.442774522483618,0.4846574786303987,6.943253718316462,0.2129109667017336,0.4851695813353945,0.20160996924981567,8.369641914957537,31.411237781175494,109.22820956980225,0.48515313537194416,9339.87224981909,1.2131342216963061,0.8310523795349242,0.45908276245275037,0.05729854673913276,80.93234317226643,9.735099493495161,0.4849439718060965,0.43374130211839157,15.984880851230281,110.42316105082705,0.3937473947780943,819.6683834344857,0.4112011737241131,0.3114547142484802,63.034920479839165,0.4321705503420508,0.3759599327133514,127.84508044544096,1.251756594161298,0.4850958631150107,6481.431609093493,0.4401752365571434,0.5301189808542816,0.8089034261705766,0.43714548990923635,958.2886564682193,69.77419137214483,0.4809821725225262,1648.2445842671152,0.172731091605387,2.5263080712921298,12.266438360977334,0.48516949730382153,0.48018991810158956,0.8900719339661456,6.387769739429168,7.326990348746008,0.47711922566658277,0.029881145696791258,0.4153576335792061,0.051846613149972604,183.39860212083184,0.4825129266427015,1.4895418575045591,1.9537100908258684,0.28746990114062965,0.03481913160633134,94.6397924407988,47.42986479873661,0.4692377964589678,0.20449576383774073,19.418949561420607,47.0592628860831,0.3807235043357725,0.20438715134114363,20.77930428128201,102.23950084501404,20.85641194595997,0.4851688344679349,4.524374669253,8.448915621780394,0.3763823375313337,10.799807218866045,0.10174583353530914,0.6926169003390167,0.4834705451290267,0.23934870205643985,68.74583932690344,0.30897268998253086,0.37468638330863807,46.50871154360792,0.09121510634318233,9355.826859900624,76.38573069089054,18.135400889247467,1.229777151999381,6.552394431082744,0.4829934256048971,0.6153717505530097,0.12873972431517985,0.32780866580865964,0.3633859076960096,0.4848631333423922,9346.975954500977,11.24316777095183,3.5070555658294804,44.63656359933178,0.46124389544124167,1.0430439550540036,3.1699557314869864,0.09985088849657953,824.1087788364441,52.34250565985762,3.7209536946625383,208.69283543628654,9329.84833917617,0.010703452691036515,0.13227363152112143,51.030617667555674,0.009273984684833028,5.122885391094862,66.82178176506085,0.48516973454359236,4.1163051796394585,0.6714428408062939,0.9314311855993915,0.4415093192976694,0.4742273910143926,0.1572307741673934,0.461293136956447,0.4322130990668264,0.21549176338154447,5.985441070846305,0.36854139722620577,39.92494184012374,0.3136638889959384,23.399228571038652,1.172756721126942,0.48369187119844076,782.1311498295132,28.934812751466264,8.579615419317967,5.778236793506809,32.83269503718273,0.4845265414362852
moonbeam,2.5394154999538863,1.7726669915198265,152.08983340377983,61.999242257488746,2.442774522483618,0.0,2.9274320011140165,4.5004791958328445,2.6556854891853514,2.927944103819012,2.2411645532338023,5.926867392473919,28.968463258691877,106.78543504731863,2.9279276578555624,9337.429475296605,1.2296403007873118,1.6117221429486939,1.9836917600308677,2.500073069222751,78.48956864978281,7.292324971011543,2.9277184942897145,2.8765158246020093,13.542106328746662,107.98038652834343,2.836521917261712,817.225608912002,2.8539756962077307,2.754229236732098,60.59214595735555,2.874945072825669,2.818734455196969,125.40230592295734,1.1910179283223203,2.9278703855986286,6478.988834571009,2.8829497590407613,1.9126555416293363,1.6338710963130414,2.8799200123928546,955.8458819457356,67.33141684966121,2.923756695006144,1645.8018097446316,2.2700434308782307,0.08353354880852047,9.823663838493717,2.9279440197874393,2.9229644405852078,1.5527025885174723,3.9449952169455496,4.88421582626239,2.9198937481502005,2.412893376786827,2.858132156062824,2.4946211356335906,180.95582759834824,2.9252874491263197,0.9532326649790587,0.48906443165775026,2.1553046213429883,2.477593654089949,92.19701791831518,44.987090276252985,2.912012318942586,2.6472702863213584,16.97617503893699,44.61648836359948,2.8234980268193905,2.2383873711424744,18.33652975879839,99.79672632253042,18.413637423476352,2.9279433569515527,2.0816001467693814,6.006141099296776,2.8191568600149517,8.357032696382426,2.544520356018927,1.7501576221446011,2.9262450676126446,2.682123224540058,66.30306480441982,2.7517472124661486,2.817460905792256,44.0659370211243,2.5339896288268005,9353.38408537814,73.94295616840692,15.692626366763847,1.2129973704842365,4.109619908599126,2.925767948088515,1.8274027719306083,2.314034798168438,2.1149658566749583,2.8061604301796277,2.92763765582601,9344.533179978494,8.800393248468213,1.0642810433458623,42.19378907684816,2.9040184179248594,1.3997305674296143,0.7271812090033679,2.3429236339870387,821.6660043139606,49.899731137374005,1.2781791721789217,206.25006091380294,9327.405564653685,2.4320710697925825,2.3105008909624964,48.58784314507205,2.4335005377987837,2.680110868611244,64.37900724257723,2.9279442570272103,1.6735306571558402,1.771331681677324,1.5113433368842268,2.8842838417812873,2.9170019134980105,2.285543748316224,2.9040676594400647,2.0105614234167914,2.2272827591020734,3.542666548362687,2.8113159197098234,37.482167317640126,2.7564384114795564,20.95645404855503,1.2700178013566754,2.9264663936820585,779.6883753070296,26.492038228982647,6.13684089683435,3.3354622710231907,30.38992051469911,2.927301063919903
usd-coin,0.3880165011601304,1.1547650095941902,155.01726540489383,64.92667425860276,0.4846574786303987,2.9274320011140165,0.0,7.427911196946861,0.2717465119286651,0.0005121027049957838,0.6862674478802143,8.854299393587935,31.89589525980589,109.71286704843264,0.0004956567415454315,9340.356907297719,1.6977917003267047,1.3157098581653228,0.943740241083149,0.4273589318912656,81.41700065089682,10.219756972125559,0.00028649317569780003,0.050916176512007104,16.46953832986068,110.90781852945744,0.0909100838523044,820.1530409131161,0.0734563049062856,0.17320276438191848,63.51957795846956,0.052486928288347896,0.10869754591704729,128.32973792407137,1.7364140727916966,0.0004383844846119768,6481.916266572123,0.044482242073255296,1.0147764594846804,1.2935609048009753,0.047511988721162295,958.7733139468496,70.25884885077522,0.0036753061078725,1648.7292417457459,0.6573885702357858,3.0109655499225285,12.751095839607732,0.0005120186734228603,0.0044675605288091004,1.3747294125965444,6.872427218059567,7.811647827376407,0.007538252963815899,0.5145386243271896,0.0692998450511926,0.43281086548042585,183.88325959946226,0.0021445519876972003,1.974199336134958,2.438367569456267,0.7721273797710283,0.4498383470240675,95.1244499194292,47.914522277367006,0.0154196821714309,0.28016171479265795,19.903607040051003,47.5439203647135,0.10393397429462621,0.6890446299715421,21.26396175991241,102.72415832364443,21.34106942459037,0.0005113558375362108,5.009032147883398,8.933573100410792,0.10827514109906501,11.284464697496443,0.3829116450950895,1.1772743789694153,0.001186933501372,0.2453087765739588,69.23049680553383,0.1756847886478678,0.1099710953217606,46.99336902223832,0.3934423722872164,9356.311517379256,76.87038816952094,18.620058367877864,1.7144346306297797,7.037051909713143,0.0016640530255016,1.1000292291834084,0.6133972029455786,0.8124661444390582,0.1212715709343891,0.0002056547119935,9347.460611979608,11.727825249582228,3.9917130444598787,45.121221077962176,0.023413583189157,1.5277014336844021,3.6546132101173847,0.584508367126978,824.5934363150745,52.827163138488025,4.205611173292937,209.17749291491697,9330.332996654799,0.49536093132143433,0.6169311101515201,51.51527514618607,0.4939314633152329,5.60754286972526,67.30643924369124,0.0005122559131936784,4.600962658269858,1.1561003194366926,1.41608866422979,0.0431481593327293,0.0104300876160061,0.641888252797792,0.023364341673951697,0.916870577697225,0.7001492420119432,6.470098549476704,0.11611608140419291,40.40959931875414,0.1709935896344603,23.883886049669048,1.6574141997573408,0.0009656074319579,782.6158073081435,29.419470230096664,9.064272897948367,6.262894272137208,33.31735251581313,0.00013093719411349998
chainlink,7.039894695786731,6.273146187352671,147.58935420794697,57.4987630616559,6.943253718316463,4.5004791958328445,7.427911196946861,0.0,7.1561646850181955,7.428423299651857,6.741643749066647,1.4263881966410759,24.46798406285903,102.28495585148578,7.428406853688406,9332.928996100773,5.730119496620156,6.112201338781539,6.4841709558637115,7.000552265055595,73.98908945394996,2.7918457751787,7.428197690122559,7.376995020434854,9.041627132913819,103.47990733251058,7.337001113094556,812.7251297161692,7.354454892040575,7.254708432564943,56.0916667615227,7.375424268658513,7.319213651029814,120.9018267271245,5.691497124155164,7.4283495814314735,6474.488355375176,7.383428954873606,6.4131347374621805,6.134350292145886,7.380399208225699,951.3454027499029,62.830937653828364,7.424235890838989,1641.301330548799,6.770522626711076,4.416945647024333,5.323184642660872,7.428423215620284,7.423443636418051,6.053181784350317,0.555483978887293,0.3837366304295575,7.420372943983045,6.9133725726196715,7.358611351895668,6.995100331466435,176.4553484025154,7.425766644959164,5.453711860811903,4.989543627490594,6.655783817175832,6.9780728499227935,87.69653872248234,40.48661108042015,7.4124915147754304,7.147749482154203,12.475695843104145,40.116009167766634,7.323977222652235,6.738866566975319,13.836050562965548,95.29624712669757,13.913158227643509,7.428422552784397,2.418879049063464,1.5056619034639305,7.319636055847797,3.8565535005495826,7.044999551851771,6.250636817977446,7.426724263445489,7.182602420372902,61.80258560858697,7.252226408298993,7.3179401016251004,39.56545782529146,7.034468824659645,9348.883606182308,69.44247697257408,11.192147170931001,5.71347656631708,0.39085928723372293,7.426247143921359,6.327881967763452,6.814513994001282,6.615445052507803,7.306639626012472,7.428116851658855,9340.03270078266,4.2999140526353665,3.4361981524869822,37.69330988101532,7.404497613757704,5.900209763262458,3.7732979868294763,6.843402829819883,817.1655251181277,45.39925194154116,3.222300023653924,201.7495817179701,9322.905085457853,6.932550265625427,6.8109800867953405,44.08736394923921,6.933979733631628,1.8203683272215985,59.878528046744385,7.428423452860055,2.826948538677002,6.271810877510168,6.011822532717071,7.384763037614132,7.417481109330855,6.786022944149069,7.404546855272909,6.511040619249636,6.727761954934918,0.9578126474701557,7.311795115542669,32.98168812180728,7.256917607312401,16.45597485272219,5.77049699718952,7.426945589514903,775.1878961111967,21.9915590331498,1.6363617010015035,1.1650169248096542,25.889441318866265,7.427780259752748
basic-attention-token,0.11626998923146534,0.8830184976655251,154.74551889296518,64.65492774667409,0.21291096670173365,2.6556854891853514,0.27174651192866506,7.1561646850181955,0.0,0.27225861463366086,0.41452093595154926,8.58255288165927,31.624148747877225,109.44112053650397,0.27224216867021056,9340.085160785791,1.4260451883980396,1.0439633462366578,0.6719937291544839,0.15561241996260045,81.14525413896816,9.948010460196894,0.2720330051043629,0.22083033541665797,16.197791817932014,110.63607201752878,0.18083642807636066,819.8812944011875,0.19829020702237948,0.09854374754674658,63.2478314465409,0.2192595836403172,0.16304896601161778,128.05799141214268,1.4646675608630315,0.2721848964132771,6481.644520060195,0.2272642698554098,0.7430299475560153,1.0218143928723102,0.22423452320750278,958.501567434921,69.98710233884655,0.26807120582079264,1648.457495233817,0.3856420583071207,2.7392190379938635,12.479349327679069,0.27225853060208793,0.26727895139985597,1.1029829006678793,6.600680706130901,7.539901315447742,0.2642082589648492,0.24279211239852447,0.20244666687747248,0.1610643535517608,183.61151308753358,0.26960195994096786,1.7024528242062928,2.166621057527602,0.5003808678423632,0.1780918350954024,94.85270340750054,47.642775765438344,0.2563268297572342,0.008415202863992477,19.63186052812234,47.27217385278483,0.1678125376340389,0.41729811804287714,20.992215247983744,102.45241181171578,21.069322912661704,0.2722578677662013,4.737285635954732,8.661826588482127,0.1634713708296001,11.012718185567778,0.11116513316642446,0.9055278670407502,0.2705595784272931,0.026437735354706338,68.95875029360516,0.0960617232807973,0.16177541660690448,46.72162251030965,0.12169586035855123,9356.039770867326,76.59864165759228,18.3483118559492,1.4426881187011147,6.765305397784478,0.27008245890316346,0.8282827172547433,0.3416506910169135,0.5407196325103931,0.150474940994276,0.2719521666406586,9347.188865467679,11.456078737653563,3.7199665325312137,44.849474566033514,0.24833292873950807,1.255954921755737,3.3828666981887197,0.31276185519831284,824.3216898031459,52.55541662655936,3.933864661364272,208.90574640298829,9330.061250142871,0.22361441939276921,0.3451845982228551,51.2435286342574,0.22218495138656782,5.335796357796595,67.03469273176259,0.27225876784185876,4.329216146341192,0.8843538075080275,1.1443421523011252,0.22859835259593578,0.261316424312659,0.37014174086912704,0.24838217025471337,0.64512406576856,0.4284027300832781,6.198352037548038,0.15563043052447217,40.13785280682548,0.10075292229420481,23.612139537740383,1.3856676878286758,0.27078090449670716,782.3440607962149,29.147723718168,8.792526386019702,5.991147760208543,33.045606003884465,0.2716155747345516
bittorrent,0.38852860386512617,1.1552771122991858,155.01777750759885,64.92718636130776,0.4851695813353945,2.9279441038190126,0.0005121027049957838,7.428423299651857,0.27225861463366086,0.0,0.6867795505852101,8.854811496292932,31.89640736251089,109.71337915113764,1.6445963450352355e-05,9340.357419400425,1.6983038030317006,1.3162219608703187,0.9442523437881447,0.42787103459626136,81.41751275360181,10.220269074830554,0.00022560952929798382,0.05142827921700289,16.470050432565674,110.90833063216245,0.09142218655730018,820.1535530158211,0.07396840761128139,0.17371486708691428,63.52009006117456,0.05299903099334368,0.10920964862204309,128.33025002677635,1.7369261754966925,7.371822038380703e-05,6481.9167786748285,0.04499434477825108,1.0152885621896761,1.2940730075059712,0.04802409142615808,958.7738260495546,70.25936095348023,0.004187408812868284,1648.7297538484506,0.6579006729407816,3.011477652627524,12.751607942312729,8.403157292357879e-08,0.004979663233804884,1.37524151530154,6.872939320764562,7.812159930081403,0.008050355668811683,0.5150507270321852,0.06981194775618838,0.43332296818542165,183.88377170216725,0.0026566546926929837,1.9747114388399538,2.4388796721612627,0.7726394824760241,0.45035044972906324,95.1249620221342,47.915034380072,0.015931784876426682,0.28067381749765374,19.904119142756,47.544432467418495,0.104446076999622,0.6895567326765379,21.264473862617404,102.72467042634942,21.341581527295364,7.46867459573012e-07,5.009544250588394,8.934085203115787,0.1087872438040608,11.28497680020144,0.38342374780008526,1.177786481674411,0.0016990362063677839,0.2458208792789546,69.23100890823883,0.1761968913528636,0.11048319802675638,46.993881124943314,0.39395447499221214,9356.31202948196,76.87090027222594,18.62057047058286,1.7149467333347754,7.037564012418138,0.002176155730497384,1.100541331888404,0.6139093056505743,0.812978247144054,0.12178367363938489,0.0003064479930022838,9347.461124082312,11.728337352287225,3.992225147164875,45.12173318066717,0.02392568589415278,1.528213536389398,3.6551253128223804,0.5850204698319738,824.5939484177795,52.82767524119302,4.206123275997933,209.17800501762196,9330.333508757505,0.49587303402643007,0.6174432128565159,51.515787248891066,0.49444356602022865,5.608054972430256,67.30695134639625,1.5320819789454152e-07,4.601474760974853,1.1566124221416885,1.416600766934786,0.043660262037725085,0.010942190321001884,0.6424003555027878,0.023876444378947485,0.9173826804022208,0.700661344716939,6.4706106521816995,0.11662818410918868,40.410111421459135,0.1715056923394561,23.884398152374043,1.6579263024623367,0.0014777101369536838,782.6163194108486,29.41998233280166,9.064785000653364,6.263406374842203,33.31786461851812,0.0006430398991092839
